,User ID,Device,Duration
389,6178d76a-af2e-4453-93ee-02ca23ed3fdc,Apple,23
390,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,HTC,86
391,274ac4ac-395a-4f70-90e5-9771ac3db11b,Apple,60
392,de1d478e-3552-4223-b039-d3086cc485ec,Motorola,21
393,10f311c3-f547-4260-8c0e-a155008b7936,Samsung,7
394,b0c22f82-b882-4394-bf27-6dfadf26e5c2,HTC,31
395,8abcf667-7be3-439f-97bb-3375a3de366c,HTC,75
396,3d13e0d3-e765-4065-9221-3f864689b9e0,HTC,2
397,b473e898-b7b0-4a57-959d-484bf4cc4483,Huawei,34
398,a94a7d87-65df-4c21-847a-0e8af6cb5c02,Motorola,62
399,6eb62858-f6f3-4846-8054-52df483979de,Motorola,55
400,fc709c94-7491-4753-ad53-dfee49823a2f,Motorola,36
401,9fbae7e6-65a9-4753-8db9-5f7855b6a540,Apple,90
402,b596e7d8-dd3f-4125-8b99-4bf2283657cd,Huawei,10
403,58fc0c8b-f669-4ee3-9a92-6d4290d85277,Apple,7
404,2941011b-f214-4430-8a14-e791ed0805bb,Samsung,98
405,104c4dcb-70d5-4d87-b5b5-8b67205891fe,Huawei,6
406,c8145b49-3841-466e-9d49-a636ce2e7d1f,Huawei,18
407,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,Samsung,74
408,2ef20e99-8be8-4ab6-a817-83991f7a0fa3,Microsoft,82
409,34fcadd6-fa9b-4404-981a-c70c86cde556,Motorola,38
410,de050611-e926-43bb-b1ea-502d8bd25bfc,Huawei,98
411,41cd692a-be3c-4acd-a2c8-184586bdc180,Motorola,62
412,596342af-6379-4551-8379-f4b805f9d576,HTC,72
413,ade9db41-034e-4b27-befb-42117025dab0,Microsoft,24
414,5fbf758a-376b-472c-8aca-a87ff1db3e6d,Motorola,81
415,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,Motorola,13
416,a483c273-aee5-44bc-883e-d6963157aa4c,Google,11
417,561b08d6-1084-4115-933d-db3e60edfd8b,Samsung,59
418,c43c2351-9591-4122-acdd-b521723d7292,Google,81
419,1879b698-1639-438e-a07e-ddd735f8d57c,Apple,30
420,94bf7864-a52e-405e-a729-9702bf79c234,Apple,63
421,bec3a622-1373-49c2-9d57-e0281c34f5cf,HTC,51
422,e6a52b6a-20ec-4b09-bbb7-4a1138014985,Huawei,41
423,2129de92-ee91-425f-a854-07c553ee0b74,Google,20
424,f3eb7ee0-7788-43a0-9686-1c399260b17e,HTC,15
425,aab5b5d2-682b-4b27-89ae-cf7803f76786,Samsung,52
426,571d7193-a3e6-4909-b25c-e891fc126f31,Samsung,72
427,f2a3b679-edc8-4b0e-9793-995ef2e100f2,Microsoft,78
428,4fe420fa-a193-4408-bd5d-62a020233609,Apple,5
429,57617bf3-b7d0-49cb-8d88-7d8346656397,HTC,15
430,ba55c3a8-5ab2-486a-8c90-b972117453bb,Microsoft,54
431,b9bcd994-f000-4f6b-87fc-caae08acfaa1,Microsoft,56
432,1ff398e4-6b68-451d-9b00-2d2a565ba22a,HTC,68
433,70848bd7-6cd5-4686-b22b-a9afb05541a5,HTC,56
434,8298747d-33c8-441c-9c5a-a6cf648c95d8,Huawei,5
435,71519e2e-6e97-4b73-a346-cc3a91cb4661,HTC,45
436,69f2735b-eee6-4fc1-a934-b31c20beb780,HTC,41
437,306662a5-e17a-44a4-bb67-cc858ae1dccd,Huawei,14
438,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,Google,60
439,3a752edf-f723-46a5-bffb-4a9ed6475546,Samsung,24
440,766886c9-a63a-4446-bb4a-07d611b3b212,Google,63
441,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,Microsoft,92
442,f46eee2a-6024-4046-a6f4-5232366edb87,Google,17
443,052faed2-37ac-4a2c-ba6f-2657322e4fa5,Samsung,84
444,4edc3d1a-a7d9-4db6-89c3-f784d9954172,Samsung,13
445,23a48585-f2cf-4a20-8d30-f49361d5625c,Microsoft,15
446,2019ba88-1967-43e6-9710-b17ade18afb3,Motorola,26
447,55380131-13c6-4a5c-8826-ead0ea8895cc,Samsung,87
448,b1954833-b6a5-4c6c-9709-80686b7768c4,Huawei,90
449,34e8add9-0206-47fd-a501-037b994650a2,Microsoft,96
450,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,qxugb,49
451,4cbd005f-69d5-4a83-9947-7009f69c0e7d,Huawei,58
452,cb97b0ea-fc93-4597-b391-846710c6fedc,Apple,36
453,a5c65404-5894-4b87-82f2-d787cbee86b4,Huawei,23
454,108fc1be-9c15-440a-9cab-634c3f414dcc,Motorola,60
455,83f8edc6-90b1-4f96-a80b-d6aa74103610,HTC,57
456,f11e8adf-a550-4e7a-ab81-dbccd952dff8,Samsung,3
457,4fe1900d-5e78-41a3-88ed-18e6889c6c77,Samsung,48
458,f25dc445-de4a-47ee-92a4-0ff29c56656d,Huawei,7
459,007a1366-a46f-40f1-9ba5-01245aeaf20f,Microsoft,51
460,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,Samsung,24
461,542041fb-f361-4353-b0f0-442c1585317a,Google,36
462,f86853a2-acda-4319-a50c-03f014248042,HTC,32
463,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,Google,83
464,3eb6dad3-c017-4e77-8920-fbdea84b0acc,HTC,49
465,4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,Apple,34
466,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,Apple,28
467,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,Samsung,88
468,0ce03276-e538-4c96-bcae-9844fb0628ac,Apple,69
469,7240bf9b-7424-4c04-aab1-1d7aa39964d9,Motorola,30
470,7d8c8c77-77a8-4743-b35f-349c0ac07866,Microsoft,95
471,9664d628-9163-4aae-94e0-311f3bdb2f11,Huawei,56
472,c1c53b8c-b6a8-4343-a369-4a0595a97807,Samsung,58
473,f7785ec1-7383-4815-8206-80de7c05fdf9,Samsung,12
474,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,Motorola,20
475,23cc47ff-e5cd-4915-828d-258aefce5a14,HTC,63
476,5d04455b-a95e-40d8-bcd4-8c485777c47f,Google,9
477,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,Motorola,94
478,2dd186bb-7a28-4e80-99c7-f1936afc7b49,Apple,66
479,317c70d5-fe65-4663-afb1-150108e0e55c,Microsoft,76
480,acfcd174-178c-4af3-8118-5be702fb80cf,Google,65
481,953cb190-5704-4926-adc2-057c6f3e3cb4,Microsoft,95
482,a81378a5-58de-4631-b2b1-3eca765f68c6,Huawei,29
483,1d8dfb6a-330c-4eb9-a603-364f207c6e57,Samsung,18
484,26c9a1fc-78b0-460b-8931-cec1dc87aa0d,HTC,15
485,054b5d2a-7ee3-49c8-912a-1cf58389ae60,Microsoft,92
486,77a7b81e-96f7-4e5a-92c7-5b07f7333913,Samsung,2
487,04e52602-e370-4a99-bfda-f0c1655058da,Motorola,47
488,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,Huawei,3
489,84bd5adb-286c-429a-926d-4ea120270825,HTC,46
490,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,Motorola,19
491,07061727-dc05-4411-ab78-79f95b1869a9,Huawei,81
492,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,Huawei,46
493,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,Apple,8
494,7246fed1-8725-4dbb-bccd-5451346f122d,Apple,74
495,1f7e22c8-558a-4b6f-a04f-b219593f029e,Motorola,59
496,0d47a133-383b-4a9c-976c-697ac65ccb19,Samsung,23
497,db0066e1-83cc-43f3-990b-983010aa5370,Microsoft,35
498,d6204684-926d-41db-ae9c-a7bf2e76313a,Motorola,99
499,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,Samsung,91
